0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
3.0,-73.96468395429069,11.10219146881434,119.55991834396747,-6.6382926452178355,7.48386966763119,3.0276989158269716,0.0,0.04357060204967589,5.7110164272514,39.67838880697358,5.754925024143151e-06,5.680441251191892,-73.96468395429069,-6.6382926452178355,-2.4232341975772225,160.81630142186427,1.1509850048286302e-05,119.55991834396747,0.06779661016949153,6.367397156271447,0.12729393524994032,2.367397156271447,0.12729393524994032,2.367397156271447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,-55.354654392385726,7.967565275789562,94.84869917193932,-7.163140708044573,7.260530308121673,2.5366146973875585,0.0,0.03298288925834393,5.963169807179978,32.21512691380474,4.509456594736953e-06,5.050482333340674,-55.354654392385726,-7.163140708044573,-2.9119495244496294,135.79780941979058,8.693723633600239e-06,94.84869917193932,0.06779661016949153,4.780539165473737,0.2582960900695742,1.5935130551579126,0.2582960900695742,1.5935130551579126,0.0,0.0,0.0,0.0,0.40648694484208747,0.0,0.5935130551579125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5935130551579125,0.0,0.0,0.0,0.40648694484208747
3.384870368568832,-87.79536192691239,10.0,127.64077749050749,-8.77953619269124,7.895860149006349,1.8548176399679324,0.0,0.005323343643534632,10.788801959555173,77.96305684969592,4.3654161217582015e-05,5.822227156259844,-87.79536192691239,-8.77953619269124,-1.8547999579318433,155.2269444714675,8.449876874461155e-05,127.64077749050749,0.06258364719126129,6.0,0.36889438220415993,2.0,0.33301663598164166,1.6151296314311678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6151296314311677,0.0,0.0,0.0,0.3848703685688323
2.742742979571376,-180.33384425960605,25.48548595914275,400.0206895004353,-7.1146395310593205,5.084826774363849,2.38175063057783,0.6286285102143122,0.02986939526029138,4.811887344139602,124.34709253050355,2.3783111969774812e-06,0.30340440180861683,-180.33384425960605,-7.1146395310593205,-2.259006984769434,127.29427653214682,1.4269867181864887e-05,400.0206895004353,0.06779661016949153,17.257257020428625,0.4036663069933573,5.257257020428624,0.009441648045398841,1.4854859591427512,0.0,0.6286285102143122,0.0,0.3713714897856878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6286285102143122,0.0,0.3713714897856878,0.0
3.0,-49.606978345114726,7.919173727935634,109.35846717569379,-6.763935334354504,6.518223629978785,2.4805332143770458,0.5838347455871269,0.013690345750077661,5.224337158734368,221.37891831657245,0.009227443623284913,2.455812745295232,-49.606978345114726,-6.763935334354504,-2.600867657969337,149.79362286608006,0.018453930066484676,109.35846717569379,0.06779661016949153,4.751504236761381,0.4110934357675278,1.583834745587127,0.4110934357675278,1.583834745587127,0.0,0.5838347455871269,0.0,0.0,0.4161652544128731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5838347455871269,0.0,0.0,0.4161652544128731
4.5431712409764184,-228.6968851974068,34.518054891717014,381.24140051407545,-6.6066359597919035,3.7066825827745182,1.5181204618740711,0.0,0.2240297821422102,5.670204020995394,36.29330390158114,1.6295549009163486,0.9177098213176446,-228.6968851974068,-6.6066359597919035,-2.0902389681414046,17.44583532484895,3.2591302906025397,381.24140051407545,0.06779661016949153,20.345369927811344,0.025423728813559324,6.172684963905672,0.1174866510129522,4.0,0.0,0.0,0.0,0.456828759023582,0.0,0.543171240976418,0.0,0.0,0.0,0.0,0.543171240976418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456828759023582,0.0
3.0,-41.1400653,6.0,76.19151992225908,-6.856677550000001,5.181669921817075,1.6141999999999999,0.0,0.06755190958331614,4.830773666666666,10.68925233333333,3.0052518,3.75031357,-41.1400653,-6.856677550000001,-2.0647260616666663,119.0,3.0052518,76.19151992225908,0.06779661016949153,4.0,0.2033898305084746,1.0,0.2033898305084746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.381423480780998,-87.86763336280465,10.0,127.67538047091318,-8.786763336280465,7.907647181335395,1.8497958691498368,0.0,0.005275667933233586,10.812788393234634,77.99370986423622,4.3857872285843014e-05,5.836118498062584,-87.86763336280465,-8.786763336280465,-1.8492597042403327,155.27864778828504,8.493135316198474e-05,127.67538047091318,0.06255443627780508,6.0,0.3699167641751277,2.0,0.33436033800062787,1.618576519219002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185765192190019,0.0,0.0,0.0,0.3814234807809981
3.0,-44.839352074751766,5.70199537249011,80.23078888906657,-8.208572493573886,7.1465172092937985,3.475558516733888,0.14039907449802191,0.028277790498900446,4.5605727882463265,240.35033986717676,0.0022207387561895193,2.330339056937774,-44.839352074751766,-8.208572493573886,-3.503460281231837,111.2147194813279,0.0044395004302503855,80.23078888906657,0.06779661016949153,3.4211972234940657,0.34345070627935925,1.140399074498022,0.34345070627935925,1.140399074498022,0.0,0.14039907449802191,0.0,0.0,0.8596009255019781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14039907449802191,0.0,0.0,0.8596009255019781
3.0,-73.54329172,16.0,248.80207761928403,-4.5964557325,1.86818451248479,3.8275,0.0,0.11477563951786163,2.3303503333333335,3.318059,0.0,-0.76270766,-73.54329172,-4.5964557325,-1.722925034892857,19.0,0.0,248.80207761928403,0.07627118644067797,8.0,0.1271186440677966,4.0,0.1271186440677966,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
